Key,File,Type,english
plantedAloe1_TRDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nA Hot Box is required to craft this."
plantedAloe1_TTschematic,blocks,Farming,"Aloe Vera (Seed, Extra Thorny) Recipe"
plantedAloe1_TT,blocks,Farming,"Aloe Vera (Seed, Extra Thorny)"
plantedAloe2_TT,blocks,Farming,"Aloe Vera (Growing, Extra Thorny)"
plantedAloe3_TT,blocks,Farming,"Aloe Vera (Extra Thorny)"
plantedAloe1_TTDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nExtra Thorny: integrates with many sharp, metal thorns. Touching them will cause one to receive damage and bleed.\n\nA Hot Box is required to craft this."
plantedBlueberry1_schematic,blocks,Farming,"Blueberry (Seed, Enhanced) Recipe"
plantedBlueberry1_,blocks,Farming,"Blueberry (Seed, Enhanced)"
plantedBlueberry2_,blocks,Farming,"Blueberry (Growing, Enhanced)"
plantedBlueberry3_,blocks,Farming,"Blueberry (Enhanced)"
plantedBlueberry1_Desc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nThis can be crafted by Hand or at a Workbench."
plantedBlueberry1_Bschematic,blocks,Farming,"Blueberry (Seed, Bonus) Recipe"
plantedBlueberry1_B,blocks,Farming,"Blueberry (Seed, Bonus)"
plantedBlueberry2_B,blocks,Farming,"Blueberry (Growing, Bonus)"
plantedBlueberry3_B,blocks,Farming,"Blueberry (Bonus)"
plantedBlueberry1_BDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nBonus: further doubles crop yield.\n\nA Hot Box is required to craft this."
plantedBlueberry1_BBschematic,blocks,Farming,"Blueberry (Seed, Bountiful Bonus) Recipe"
plantedBlueberry1_BB,blocks,Farming,"Blueberry (Seed, Bountiful Bonus)"
plantedBlueberry2_BB,blocks,Farming,"Blueberry (Growing, Bountiful Bonus)"
plantedBlueberry3_BB,blocks,Farming,"Blueberry (Bountiful Bonus)"
plantedBlueberry1_BBDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nBountiful Bonus: further quadruples crop yield.\n\nA Hot Box is required to craft this."
plantedBlueberry1_BUschematic,blocks,Farming,"Blueberry (Seed, Bonus, Underground) Recipe"
plantedBlueberry1_BU,blocks,Farming,"Blueberry (Seed, Bonus, Underground)"
plantedBlueberry2_BU,blocks,Farming,"Blueberry (Growing, Bonus, Underground)"
plantedBlueberry3_BU,blocks,Farming,"Blueberry (Bonus, Underground)"
plantedBlueberry1_BUDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nBonus: further doubles crop yield.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nA Hot Box is required to craft this."
plantedBlueberry1_BFschematic,blocks,Farming,"Blueberry (Seed, Bonus, Fast Growth) Recipe"
plantedBlueberry1_BF,blocks,Farming,"Blueberry (Seed, Bonus, Fast Growth)"
plantedBlueberry2_BF,blocks,Farming,"Blueberry (Growing, Bonus, Fast Growth)"
plantedBlueberry3_BF,blocks,Farming,"Blueberry (Bonus, Fast Growth)"
plantedBlueberry1_BFDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nBonus: further doubles crop yield.\n\nFast Growth: reaches maturity in half the time.\n\nA Hot Box is required to craft this."
plantedBlueberry1_BRschematic,blocks,Farming,"Blueberry (Seed, Bonus, Renewable) Recipe"
plantedBlueberry1_BR,blocks,Farming,"Blueberry (Seed, Bonus, Renewable)"
plantedBlueberry2_BR,blocks,Farming,"Blueberry (Growing, Bonus, Renewable)"
plantedBlueberry3_BR,blocks,Farming,"Blueberry (Bonus, Renewable)"
plantedBlueberry1_BRDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nBonus: further doubles crop yield.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nA Hot Box is required to craft this."
plantedBlueberry1_BTschematic,blocks,Farming,"Blueberry (Seed, Bonus, Thorny) Recipe"
plantedBlueberry1_BT,blocks,Farming,"Blueberry (Seed, Bonus, Thorny)"
plantedBlueberry2_BT,blocks,Farming,"Blueberry (Growing, Bonus, Thorny)"
plantedBlueberry3_BT,blocks,Farming,"Blueberry (Bonus, Thorny)"
plantedBlueberry1_BTDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nBonus: further doubles crop yield.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nA Hot Box is required to craft this."
plantedBlueberry1_Uschematic,blocks,Farming,"Blueberry (Seed, Underground) Recipe"
plantedBlueberry1_U,blocks,Farming,"Blueberry (Seed, Underground)"
plantedBlueberry2_U,blocks,Farming,"Blueberry (Growing, Underground)"
plantedBlueberry3_U,blocks,Farming,"Blueberry (Underground)"
plantedBlueberry1_UDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nA Hot Box is required to craft this."
plantedBlueberry1_UBschematic,blocks,Farming,"Blueberry (Seed, Underground, Bonus) Recipe"
plantedBlueberry1_UB,blocks,Farming,"Blueberry (Seed, Underground, Bonus)"
plantedBlueberry2_UB,blocks,Farming,"Blueberry (Growing, Underground, Bonus)"
plantedBlueberry3_UB,blocks,Farming,"Blueberry (Underground, Bonus)"
plantedBlueberry1_UBDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nBonus: further doubles crop yield.\n\nA Hot Box is required to craft this."
plantedBlueberry1_UFschematic,blocks,Farming,"Blueberry (Seed, Underground, Fast Growth) Recipe"
plantedBlueberry1_UF,blocks,Farming,"Blueberry (Seed, Underground, Fast Growth)"
plantedBlueberry2_UF,blocks,Farming,"Blueberry (Growing, Underground, Fast Growth)"
plantedBlueberry3_UF,blocks,Farming,"Blueberry (Underground, Fast Growth)"
plantedBlueberry1_UFDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nFast Growth: reaches maturity in half the time.\n\nA Hot Box is required to craft this."
plantedBlueberry1_UEschematic,blocks,Farming,"Blueberry (Seed, Underground, Explosive) Recipe"
plantedBlueberry1_UE,blocks,Farming,"Blueberry (Seed, Underground, Explosive)"
plantedBlueberry2_UE,blocks,Farming,"Blueberry (Growing, Underground, Explosive)"
plantedBlueberry3_UE,blocks,Farming,"Blueberry (Underground, Explosive)"
plantedBlueberry1_UEDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nExplosive: triggers a concealed explosive when stepped on, struck with a melee weapon, or hit with an arrow.\n- Due to the flexible nature of plants, the detonator will not trigger if struck with bullets or other explosives.\n\nA Hot Box is required to craft this."
plantedBlueberry1_URschematic,blocks,Farming,"Blueberry (Seed, Underground, Renewable) Recipe"
plantedBlueberry1_UR,blocks,Farming,"Blueberry (Seed, Underground, Renewable)"
plantedBlueberry2_UR,blocks,Farming,"Blueberry (Growing, Underground, Renewable)"
plantedBlueberry3_UR,blocks,Farming,"Blueberry (Underground, Renewable)"
plantedBlueberry1_URDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nA Hot Box is required to craft this."
plantedBlueberry1_UTschematic,blocks,Farming,"Blueberry (Seed, Underground, Thorny) Recipe"
plantedBlueberry1_UT,blocks,Farming,"Blueberry (Seed, Underground, Thorny)"
plantedBlueberry2_UT,blocks,Farming,"Blueberry (Growing, Underground, Thorny)"
plantedBlueberry3_UT,blocks,Farming,"Blueberry (Underground, Thorny)"
plantedBlueberry1_UTDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nA Hot Box is required to craft this."
plantedBlueberry1_Fschematic,blocks,Farming,"Blueberry (Seed, Fast Growth) Recipe"
plantedBlueberry1_F,blocks,Farming,"Blueberry (Seed, Fast Growth)"
plantedBlueberry2_F,blocks,Farming,"Blueberry (Growing, Fast Growth)"
plantedBlueberry3_F,blocks,Farming,"Blueberry (Fast Growth)"
plantedBlueberry1_FDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nFast Growth: reaches maturity in half the time.\n\nA Hot Box is required to craft this."
plantedBlueberry1_FBschematic,blocks,Farming,"Blueberry (Seed, Fast Growth, Bonus) Recipe"
plantedBlueberry1_FB,blocks,Farming,"Blueberry (Seed, Fast Growth, Bonus)"
plantedBlueberry2_FB,blocks,Farming,"Blueberry (Growing, Fast Growth, Bonus)"
plantedBlueberry3_FB,blocks,Farming,"Blueberry (Fast Growth, Bonus)"
plantedBlueberry1_FBDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nFast Growth: reaches maturity in half the time.\n\nBonus: further doubles crop yield.\n\nA Hot Box is required to craft this."
plantedBlueberry1_FUschematic,blocks,Farming,"Blueberry (Seed, Fast Growth, Underground) Recipe"
plantedBlueberry1_FU,blocks,Farming,"Blueberry (Seed, Fast Growth, Underground)"
plantedBlueberry2_FU,blocks,Farming,"Blueberry (Growing, Fast Growth, Underground)"
plantedBlueberry3_FU,blocks,Farming,"Blueberry (Fast Growth, Underground)"
plantedBlueberry1_FUDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nFast Growth: reaches maturity in half the time.\n\nUnderground: fused with mushroom dna, alowing growth without the need for sunlight.\n\nA Hot Box is required to craft this."
plantedBlueberry1_FFschematic,blocks,Farming,"Blueberry (Seed, Rapid Growth) Recipe"
plantedBlueberry1_FF,blocks,Farming,"Blueberry (Seed, Rapid Growth)"
plantedBlueberry2_FF,blocks,Farming,"Blueberry (Growing, Rapid Growth)"
plantedBlueberry3_FF,blocks,Farming,"Blueberry (Rapid Growth)"
plantedBlueberry1_FFDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nRapid Growth: reaches maturity in a quarter of the time.\n\nA Hot Box is required to craft this."
plantedBlueberry1_FEschematic,blocks,Farming,"Blueberry (Seed, Fast Growth, Explosive) Recipe"
plantedBlueberry1_FE,blocks,Farming,"Blueberry (Seed, Fast Growth, Explosive)"
plantedBlueberry2_FE,blocks,Farming,"Blueberry (Growing, Fast Growth, Explosive)"
plantedBlueberry3_FE,blocks,Farming,"Blueberry (Fast Growth, Explosive)"
plantedBlueberry1_FEDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nFast Growth: reaches maturity in half the time.\n\nExplosive: triggers a concealed explosive when stepped on, struck with a melee weapon, or hit with an arrow.\n- Due to the flexible nature of plants, the detonator will not trigger if struck with bullets or other explosives.\n\nA Hot Box is required to craft this."
plantedBlueberry1_FRschematic,blocks,Farming,"Blueberry (Seed, Fast Growth, Renewable) Recipe"
plantedBlueberry1_FR,blocks,Farming,"Blueberry (Seed, Fast Growth, Renewable)"
plantedBlueberry2_FR,blocks,Farming,"Blueberry (Growing, Fast Growth, Renewable)"
plantedBlueberry3_FR,blocks,Farming,"Blueberry (Fast Growth, Renewable)"
plantedBlueberry1_FRDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nFast Growth: reaches maturity in half the time.\n\nRenewable: clean, healthy water allows this plant to spread out its roots and bolster its nutrition absorption and allowing it to produce crops endlessly.\n\nA Hot Box is required to craft this."
plantedBlueberry1_FTschematic,blocks,Farming,"Blueberry (Seed, Fast Growth, Thorny) Recipe"
plantedBlueberry1_FT,blocks,Farming,"Blueberry (Seed, Fast Growth, Thorny)"
plantedBlueberry2_FT,blocks,Farming,"Blueberry (Growing, Fast Growth, Thorny)"
plantedBlueberry3_FT,blocks,Farming,"Blueberry (Fast Growth, Thorny)"
plantedBlueberry1_FTDesc,blocks,Farming,"Plant these seeds on a craftable Farm Plot block to grow plants for you to harvest.\n\nWhen harvested, there is a 50% chance to get a seed back for replanting.\n\nAll Enhanced Seeds yield twice the standard number of crops.\n\nFast Growth: reaches maturity in half the time.\n\nThorny: integrates with sharp, metal thorns. Touching them will cause one to bleed.\n\nA Hot Box is required to craft this."
plantedBlueberry1_Eschematic,blocks,Farming,"Blueberry (Seed, Explosive) Recipe"
plantedBlueberry1_E,blocks,Farming,"Blueberry (Seed, Explosive)"
plantedBlueberry2_E,blocks,Farming,"Blueberry (Growing, Explosive)"
